Sample Id,Description,Original Subject id,Body site,Phase,CC_8_8,CC_239_239,CC_1_1,CC_5_5,CC_8_8 2,CC_5_5 2,MLST_93,CC_5_5 3,CC_59_59,CC_30_36,CC_8_72,CC_8_8 3,CC_151_151,CC_8_254,CC_398_398,CC_30_30,CC_75_1850,CC_5_5 4,CC_133_133,CC_1021,CC_121,CC_123,CC_130,CC_15,CC_20,CC_2198,CC_22,CC_2361,CC_291,CC_425,CC_45,CC_49,CC_50,CC_522,CC_700,CC_779,CC_78,CC_80,CC_97,CC_9,Subject Id
SRS077501,Human Nares microbiome from visit number 1 of subject 764285508,764285508,anterior nares,II,0.050359377,0,0,0.04171569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874783034,0,0,0,0,0,0,0.033141899,0,0,0,0,0,0,0,0,0,79
SRS077508,Human Tongue dorsum microbiome from visit number 1 of subject 764285508,764285508,tongue dorsum,II,0,0,0,0.096898828,0,0,0,0,0,0.055179553,0,0,0,0,0,0,0.003747293,0,0,0,0,0,0,0.788268239,0,0,0,0,0,0,0,0,0,0,0,0.035409716,0,0,0,0.020496371,79
SRS018981,Human Anterior nares microbiome from visit number 2 of subject 764305738,764305738,anterior nares,I,0,0,0,0,0.596153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
SRS018978,Human Retroauricular crease microbiome from visit number 2 of subject 764305738,764305738,right retroauricular crease,I,0.966742267,0,0,0,0,0,0,0,0,0,0,0,0.01710894,0,0,0,0,0,0,0,0,0,0,0,0,0.005732581,0,0,0,0,0.010416212,0,0,0,0,0,0,0,0,0,80
SRS015899,Human Supragingival plaque microbiome from visit number 1 of subject 764305738,764305738,supragingival plaque,I,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
SRS015937,Human Anterior nares microbiome from visit number 1 of subject 764325968,764325968,anterior nares,I,0.040940349,0,0,0,0,0.633935711,0,0,0,0,0,0,0,0,0,0,0,0,0.266751959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058371981,0,0,0,0,0,81
SRS044626,Human Anterior nares microbiome from visit number 2 of subject 764325968,764325968,anterior nares,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
SRS015941,Human Tongue dorsum microbiome from visit number 1 of subject 764325968,764325968,tongue dorsum,I,0,0,0,0.382795699,0,0,0,0,0,0.4,0,0,0,0,0.2,0,0.017204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
SRS048411,Human Tongue dorsum microbiome from visit number 2 of subject 764325968,764325968,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.338028169,0,0,0.591549296,0,0,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
SRS143756,Human Palatine tonsils microbiome from visit number 1 of subject 764366428,764366428,palatine tonsils,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
SRS097867,Human Attached keratinized gingiva microbiome from visit number 1 of subject 764366428,764366428,Attached Keratinized gingiva,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
SRS098618,Human Attached keratinized gingiva microbiome from visit number 1 of subject 764467579,764467579,Attached Keratinized gingiva,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
SRS098644,Human Stool microbiome from visit number 1 of subject 764467579,764467579,stool,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
SRS098620,Human Palatine tonsils microbiome from visit number 1 of subject 764467579,764467579,palatine tonsils,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
SRS049744,Human Anterior nares microbiome from visit number 2 of subject 764487809,764487809,anterior nares,I,0,0,0,0,0,0,0,0.004071661,0.995928339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
SRS015646,Human Buccal mucosa microbiome from visit number 1 of subject 764487809,764487809,buccal mucosa,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
SRS058105,Human Buccal mucosa microbiome from visit number 2 of subject 764487809,764487809,buccal mucosa,I,0.005730659,0,0,0,0,0,0,0,0.994269341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
SRS042131,Human Tongue dorsum microbiome from visit number 2 of subject 764487809,764487809,tongue dorsum,I,0,0,0,0.016690585,0,0,0,0,0.886604176,0.07475565,0,0,0,0,0,0,0.002172713,0,0,0,0,0,0,0,0.001543145,0,0,0,0,0,0,0,0,0,0,0,0,0.01823373,0,0,84
SRS016037,Human Tongue dorsum microbiome from visit number 1 of subject 764508039,764508039,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.6433213,0,0,0,0,0.333574007,0,0.023104693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
SRS016088,Human Buccal mucosa microbiome from visit number 1 of subject 764588959,764588959,buccal mucosa,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
SRS016092,Human Supragingival plaque microbiome from visit number 1 of subject 764588959,764588959,supragingival plaque,I,0.868048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023445069,0,0,0,0,0,0,0,0,0,0.108506103,0,0,0,0,86
SRS076951,Human Tongue dorsum microbiome from visit number 1 of subject 764588959,764588959,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0.654867257,0,0,0,0,0.327433628,0,0.017699115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
SRS016196,Human Buccal mucosa microbiome from visit number 1 of subject 764649650,764649650,buccal mucosa,I,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
SRS104388,Human Buccal mucosa microbiome from visit number 1 of subject 764649650,764649650,buccal mucosa,II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
SRS149671,Human Tongue dorsum microbiome from visit number 1 of subject 764811490,764811490,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252096143,0,0.01509223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732811627,0,0,0,0,0,0,0,0,0,88
SRS149961,Human Tongue dorsum microbiome from visit number 1 of subject 764872181,764872181,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0.65060241,0,0,0,0,0.325301205,0,0.024096386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89
SRS019867,Human Anterior nares microbiome from visit number 2 of subject 764892411,764892411,anterior nares,I,0.904761905,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
SRS019894,Human Tongue dorsum microbiome from visit number 2 of subject 764892411,764892411,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
SRS018671,Human Anterior nares microbiome from visit number 1 of subject 765013792,765013792,anterior nares,I,0.071428571,0,0,0,0,0,0,0,0.928571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
SRS018665,Human Supragingival plaque microbiome from visit number 1 of subject 765013792,765013792,supragingival plaque,I,0,0,0,0,0,0,0,0,0,0.931034483,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
SRS019215,Human Anterior nares microbiome from visit number 1 of subject 765034022,765034022,anterior nares,I,0,0,0.988707581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197393,0,0.000770639,0.000992247,0,0,0,0,0,0.000507531,0.00828732,0,0,0,0.00053729,0,0,0,0,0,0,0,0,0,92
SRS019219,Human Tongue dorsum microbiome from visit number 1 of subject 765034022,765034022,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.646706587,0,0,0,0,0.323353293,0,0.02994012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
SRS016292,Human Anterior nares microbiome from visit number 1 of subject 765074482,765074482,anterior nares,I,0,0,0,0,0,0,0.177304965,0,0,0,0,0,0,0,0.113475177,0,0,0,0.709219858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
SRS016319,Human Tongue dorsum microbiome from visit number 1 of subject 765074482,765074482,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.636363636,0,0,0,0,0.339393939,0,0.024242424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
SRS043803,Human Buccal mucosa microbiome from visit number 2 of subject 765094712,765094712,buccal mucosa,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
SRS052988,Human Retroauricular crease microbiome from visit number 2 of subject 765094712,765094712,right retroauricular crease,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,94
SRS018573,Human Supragingival plaque microbiome from visit number 1 of subject 765094712,765094712,supragingival plaque,I,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
SRS018591,Human Tongue dorsum microbiome from visit number 1 of subject 765094712,765094712,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.796379246,0,0,0,0,0.13483176,0,0.017117261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051671733,0,0,94
SRS018791,Human Tongue dorsum microbiome from visit number 1 of subject 765135172,765135172,tongue dorsum,I,0,0,0,0.216666667,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
SRS143427,Human Buccal mucosa microbiome from visit number 1 of subject 765135172,765135172,buccal mucosa,II,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
SRS099357,Human Nares microbiome from visit number 1 of subject 765135172,765135172,anterior nares,II,0,0,0,0,0,0,0.355263158,0,0,0,0,0,0,0,0,0,0,0,0.197368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447368421,0,95
SRS144368,Human Tongue dorsum microbiome from visit number 1 of subject 765155402,765155402,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0.776119403,0,0,0,0,0.194029851,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
SRS104309,Human Posterior fornix microbiome from visit number 1 of subject 765195863,765195863,posterior fornix,II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
SRS104269,Human Nares microbiome from visit number 1 of subject 765195863,765195863,anterior nares,II,0,0,0,0,0,0,0,0,0,0.717305364,0.000145792,0,0.0000999,0,0,0.274774626,0,0.000160657,0.000344365,0.000185969,0,0.000943789,0,0.000413849,0,0.000375206,0.000799402,0,0.003508397,0,0.000872241,0,0,0.0000704,0,0,0,0,0,0,97
SRS104287,Human Palatine tonsils microbiome from visit number 1 of subject 765195863,765195863,palatine tonsils,II,0,0,0,0,0,0,0,0,0,0,0,0.089709763,0,0,0,0,0,0,0,0,0,0,0,0.910290237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
SRS104275,Human Saliva microbiome from visit number 1 of subject 765195863,765195863,saliva,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
SRS144512,Human Tongue dorsum microbiome from visit number 1 of subject 765216093,765216093,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0.462686567,0,0,0,0,0.462686567,0,0.074626866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
SRS148196,Human Stool microbiome from visit number 1 of subject 765256553,765256553,stool,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
SRS019339,Human Anterior nares microbiome from visit number 1 of subject 765337473,765337473,anterior nares,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
SRS105115,Human Tongue dorsum microbiome from visit number 1 of subject 765337473,765337473,tongue dorsum,II,0,0,0,0,0,0,0,0,0,0.671578947,0,0,0,0,0.305263158,0,0.023157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
SRS147134,Human Nares microbiome from visit number 1 of subject 765377934,765377934,anterior nares,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101
SRS062878,Human Hard palate microbiome from visit number 2 of subject 765560005,765560005,hard palete,I,0.390790872,0,0,0.1965843,0,0,0,0,0,0,0,0,0,0,0,0,0.015478102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397146726,0,0,0,0,0,0,0,0,0,102
SRS019387,Human Supragingival plaque microbiome from visit number 1 of subject 765560005,765560005,supragingival plaque,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
SRS019591,Human Supragingival plaque microbiome from visit number 1 of subject 765620695,765620695,supragingival plaque,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103
SRS019607,Human Tongue dorsum microbiome from visit number 1 of subject 765620695,765620695,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.779220779,0,0,0,0,0.194805195,0,0.025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
SRS147950,Human Nares microbiome from visit number 1 of subject 765620695,765620695,anterior nares,II,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103
SRS053437,Human Anterior nares microbiome from visit number 1 of subject 765640925,765640925,anterior nares,I,0,0,0,0,0.881729138,0,0,0,0,0,0,0,0,0,0.000452836,0,0,0,0.002925201,0,0,0,0,0.051992717,0,0,0.011649689,0,0,0,0.0000168,0,0,0.000683653,0,0.050549975,0,0,0,0,104
SRS050628,Human Buccal mucosa microbiome from visit number 1 of subject 765701615,765701615,buccal mucosa,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.972972973,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
SRS022532,Human Buccal mucosa microbiome from visit number 1 of subject 809635352,809635352,buccal mucosa,I,0.008298755,0.028215768,0,0.77593361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177593361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009958506,0,0,0,0,106
SRS022530,Human Tongue dorsum microbiome from visit number 1 of subject 809635352,809635352,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.649350649,0,0,0,0,0.324675325,0,0.025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
SRS064097,Human Nares microbiome from visit number 1 of subject 809635352,809635352,anterior nares,II,0,0,0,0,0,0,0,0,0,0,0.986043661,0,0,0,0,0,0,0,0,0.006595018,0,0,0,0,0,0,0.007361321,0,0,0,0,0,0,0,0,0,0,0,0,0,106
SRS064666,Human Posterior fornix microbiome from visit number 1 of subject 809635352,809635352,posterior fornix,II,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
SRS048719,Human Buccal mucosa microbiome from visit number 1 of subject 823052294,823052294,buccal mucosa,I,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
SRS049712,Human Stool microbiome from visit number 1 of subject 823052294,823052294,stool,I,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,107
SRS057791,Human Tongue dorsum microbiome from visit number 1 of subject 823052294,823052294,tongue dorsum,I,0,0,0,0,0,0,0,0,0,0.634760705,0,0,0.317380353,0,0,0,0.047858942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
SRS142959,Human Posterior fornix microbiome from visit number 1 of subject 857980665,857980665,posterior fornix,II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
SRS148423,Human Posterior fornix microbiome from visit number 1 of subject 857980665,857980665,posterior fornix,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
SRS146731,Human Nares microbiome from visit number 1 of subject 863126187,863126187,anterior nares,II,0,0,0,0,0,0,0,0,0,0.564543037,0,0,0,0,0,0.428290886,0,0,0,0,0,0,0,0,0,0,0.005107106,0,0,0,0.002058971,0,0,0,0,0,0,0,0,0,109
SRS143529,Human Tongue dorsum microbiome from visit number 1 of subject 953045535,953045535,tongue dorsum,II,0,0,0,0,0,0,0.338495575,0,0,0.648967552,0,0,0,0,0,0,0.012536873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
SRS143509,Human Buccal mucosa microbiome from visit number 1 of subject 953045535,953045535,buccal mucosa,II,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
